[0.017s][info][gc] Using Serial
[2054.543s][info][gc] GC(222) Pause Young (Allocation Failure) 12M->7M(15M) 0.334ms
[2056.626s][info][gc] GC(223) Pause Young (Allocation Failure) 12M->7M(15M) 0.267ms
[2058.744s][info][gc] GC(224) Pause Young (Allocation Failure) 12M->7M(15M) 0.316ms
[2060.844s][info][gc] GC(225) Pause Young (Allocation Failure) 12M->7M(15M) 0.293ms
[2062.945s][info][gc] GC(226) Pause Young (Allocation Failure) 12M->7M(15M) 0.289ms
[2065.143s][info][gc] GC(227) Pause Young (Allocation Failure) 12M->7M(15M) 0.215ms
[2067.244s][info][gc] GC(228) Pause Young (Allocation Failure) 12M->7M(15M) 0.262ms
[2069.343s][info][gc] GC(229) Pause Young (Allocation Failure) 12M->7M(15M) 0.264ms
[2071.445s][info][gc] GC(230) Pause Young (Allocation Failure) 12M->7M(15M) 0.282ms
[2073.641s][info][gc] GC(231) Pause Young (Allocation Failure) 12M->7M(15M) 0.273ms
[2075.645s][info][gc] GC(232) Pause Young (Allocation Failure) 12M->7M(15M) 0.303ms
[2077.645s][info][gc] GC(233) Pause Young (Allocation Failure) 12M->7M(15M) 0.406ms
[2079.545s][info][gc] GC(234) Pause Young (Allocation Failure) 12M->7M(15M) 0.350ms
[2081.445s][info][gc] GC(235) Pause Young (Allocation Failure) 12M->7M(15M) 0.463ms
[2083.345s][info][gc] GC(236) Pause Young (Allocation Failure) 12M->7M(15M) 0.385ms
[2085.344s][info][gc] GC(237) Pause Young (Allocation Failure) 12M->7M(15M) 0.295ms
[2087.243s][info][gc] GC(238) Pause Young (Allocation Failure) 12M->7M(15M) 0.296ms
[2089.144s][info][gc] GC(239) Pause Young (Allocation Failure) 12M->7M(15M) 0.300ms
[2091.043s][info][gc] GC(240) Pause Young (Allocation Failure) 12M->7M(15M) 0.291ms
[2092.944s][info][gc] GC(241) Pause Young (Allocation Failure) 12M->7M(15M) 0.322ms
[2094.844s][info][gc] GC(242) Pause Young (Allocation Failure) 12M->7M(15M) 0.345ms
[2096.744s][info][gc] GC(243) Pause Young (Allocation Failure) 12M->7M(15M) 0.343ms
[2098.662s][info][gc] GC(244) Pause Young (Allocation Failure) 12M->7M(15M) 0.579ms
[2100.744s][info][gc] GC(245) Pause Young (Allocation Failure) 12M->7M(15M) 0.279ms
[2102.744s][info][gc] GC(246) Pause Young (Allocation Failure) 12M->7M(15M) 0.266ms
[2104.744s][info][gc] GC(247) Pause Young (Allocation Failure) 12M->7M(15M) 0.286ms
[2106.743s][info][gc] GC(248) Pause Young (Allocation Failure) 12M->7M(15M) 0.301ms
[2108.745s][info][gc] GC(249) Pause Young (Allocation Failure) 12M->7M(15M) 0.317ms
[2110.745s][info][gc] GC(250) Pause Young (Allocation Failure) 12M->7M(15M) 0.287ms
[2112.643s][info][gc] GC(251) Pause Young (Allocation Failure) 12M->7M(15M) 0.308ms
[2114.544s][info][gc] GC(252) Pause Young (Allocation Failure) 12M->7M(15M) 0.321ms
[2116.444s][info][gc] GC(253) Pause Young (Allocation Failure) 12M->7M(15M) 0.309ms
[2118.344s][info][gc] GC(254) Pause Young (Allocation Failure) 12M->7M(15M) 0.291ms
[2120.244s][info][gc] GC(255) Pause Young (Allocation Failure) 12M->7M(15M) 0.341ms
[2122.045s][info][gc] GC(256) Pause Young (Allocation Failure) 12M->7M(15M) 0.336ms
[2123.945s][info][gc] GC(257) Pause Young (Allocation Failure) 12M->7M(15M) 0.324ms
[2125.844s][info][gc] GC(258) Pause Young (Allocation Failure) 12M->7M(15M) 0.313ms
[2127.745s][info][gc] GC(259) Pause Young (Allocation Failure) 12M->7M(15M) 0.306ms
[2129.690s][info][gc] GC(260) Pause Young (Allocation Failure) 12M->7M(15M) 0.295ms
[2131.644s][info][gc] GC(261) Pause Young (Allocation Failure) 12M->7M(15M) 0.323ms
[2133.545s][info][gc] GC(262) Pause Young (Allocation Failure) 12M->7M(15M) 0.321ms
[2135.444s][info][gc] GC(263) Pause Young (Allocation Failure) 12M->7M(15M) 0.318ms
[2137.344s][info][gc] GC(264) Pause Young (Allocation Failure) 12M->7M(15M) 0.329ms
[2139.244s][info][gc] GC(265) Pause Young (Allocation Failure) 12M->7M(15M) 0.336ms
[2141.144s][info][gc] GC(266) Pause Young (Allocation Failure) 12M->7M(15M) 0.338ms
[2143.044s][info][gc] GC(267) Pause Young (Allocation Failure) 12M->7M(15M) 0.313ms
[2145.045s][info][gc] GC(268) Pause Young (Allocation Failure) 12M->7M(15M) 0.423ms
[2147.144s][info][gc] GC(269) Pause Young (Allocation Failure) 12M->7M(15M) 0.286ms
[2149.143s][info][gc] GC(270) Pause Young (Allocation Failure) 12M->7M(15M) 0.253ms
[2151.145s][info][gc] GC(271) Pause Young (Allocation Failure) 12M->7M(15M) 0.285ms
[2153.144s][info][gc] GC(272) Pause Young (Allocation Failure) 12M->7M(15M) 0.298ms
[2155.144s][info][gc] GC(273) Pause Young (Allocation Failure) 12M->7M(15M) 0.313ms
[2157.144s][info][gc] GC(274) Pause Young (Allocation Failure) 12M->7M(15M) 0.305ms
[2159.244s][info][gc] GC(275) Pause Young (Allocation Failure) 12M->7M(15M) 0.273ms
[2161.244s][info][gc] GC(276) Pause Young (Allocation Failure) 12M->7M(15M) 0.289ms
[2163.243s][info][gc] GC(277) Pause Young (Allocation Failure) 12M->7M(15M) 0.256ms
[2165.244s][info][gc] GC(278) Pause Young (Allocation Failure) 12M->7M(15M) 0.292ms
[2167.245s][info][gc] GC(279) Pause Young (Allocation Failure) 12M->7M(15M) 0.310ms
[2169.244s][info][gc] GC(280) Pause Young (Allocation Failure) 12M->7M(15M) 0.293ms
[2171.245s][info][gc] GC(281) Pause Young (Allocation Failure) 12M->7M(15M) 0.316ms
[2173.344s][info][gc] GC(282) Pause Young (Allocation Failure) 12M->7M(15M) 0.329ms
[2175.344s][info][gc] GC(283) Pause Young (Allocation Failure) 12M->7M(15M) 0.250ms
[2177.344s][info][gc] GC(284) Pause Young (Allocation Failure) 12M->7M(15M) 0.278ms
[2179.344s][info][gc] GC(285) Pause Young (Allocation Failure) 12M->7M(15M) 0.283ms
[2181.344s][info][gc] GC(286) Pause Young (Allocation Failure) 12M->7M(15M) 0.287ms
[2183.344s][info][gc] GC(287) Pause Young (Allocation Failure) 12M->7M(15M) 0.301ms
[2185.445s][info][gc] GC(288) Pause Young (Allocation Failure) 12M->7M(15M) 0.318ms
